資料年月,縣市,燃料別,車種類別,數量
202104,臺北市,液化石油氣,機車輕型,0
202104,臺北市,電能,大客車,50
202104,臺北市,電能,大貨車,0
202104,臺北市,電能,小客車,4628
202104,臺北市,電能,小貨車,12
202104,臺北市,電能,特種車,24
202104,臺北市,電能,機車重型,31396
202104,臺北市,電能,機車輕型,20069
202104,臺北市,電能(增程),大客車,0
202104,臺北市,電能(增程),大貨車,0
202104,臺北市,電能(增程),小客車,37
202104,臺北市,電能(增程),小貨車,0
202104,臺北市,電能(增程),特種車,0
202104,臺北市,電能(增程),機車重型,0
202104,臺北市,電能(增程),機車輕型,0
202104,臺北市,電能/汽油,大客車,0
202104,臺北市,電能/汽油,大貨車,0
202104,臺北市,電能/汽油,小客車,588
202104,臺北市,電能/汽油,小貨車,0
202104,臺北市,電能/汽油,特種車,0
202104,臺北市,電能/汽油,機車重型,0
202104,臺北市,電能/汽油,機車輕型,0
202104,臺北市,電能/柴油,大客車,0
202104,臺北市,電能/柴油,大貨車,0
202104,臺北市,電能/柴油,小客車,1
202104,臺北市,電能/柴油,小貨車,0
202104,臺北市,電能/柴油,特種車,0
202104,臺北市,電能/柴油,機車重型,0
202104,臺北市,電能/柴油,機車輕型,0
202104,臺北市,總計,大客車,6602
202104,臺北市,總計,大貨車,7875
202104,臺北市,總計,小客車,732557
202104,臺北市,總計,小貨車,63261
202104,臺北市,總計,特種車,8954
202104,臺北市,總計,機車重型,882008
202104,臺北市,總計,機車輕型,63940
202105,臺北市,汽油,大客車,18
202105,臺北市,汽油,大貨車,9
202105,臺北市,汽油,小客車,649056
202105,臺北市,汽油,小貨車,35334
202105,臺北市,汽油,特種車,4921
202105,臺北市,汽油,機車重型,850051
202105,臺北市,汽油,機車輕型,43403
202105,臺北市,汽油(油電),大客車,0
202105,臺北市,汽油(油電),大貨車,0
202105,臺北市,汽油(油電),小客車,21131
202105,臺北市,汽油(油電),小貨車,0
202105,臺北市,汽油(油電),特種車,10
202105,臺北市,汽油(油電),機車重型,1
202105,臺北市,汽油(油電),機車輕型,0
202105,臺北市,汽油/LPG,大客車,0
202105,臺北市,汽油/LPG,大貨車,0
202105,臺北市,汽油/LPG,小客車,1733
202105,臺北市,汽油/LPG,小貨車,2
202105,臺北市,汽油/LPG,特種車,12
202105,臺北市,汽油/LPG,機車重型,0
202105,臺北市,汽油/LPG,機車輕型,0
202105,臺北市,汽油/電能,大客車,0
202105,臺北市,汽油/電能,大貨車,0
202105,臺北市,汽油/電能,小客車,17175
202105,臺北市,汽油/電能,小貨車,0
202105,臺北市,汽油/電能,特種車,32
202105,臺北市,汽油/電能,機車重型,0
202105,臺北市,汽油/電能,機車輕型,0
202105,臺北市,柴油,大客車,6425
202105,臺北市,柴油,大貨車,7849
202105,臺北市,柴油,小客車,37944
202105,臺北市,柴油,小貨車,27961
202105,臺北市,柴油,特種車,3945
202105,臺北市,柴油,機車重型,0
202105,臺北市,柴油,機車輕型,0
202105,臺北市,柴油(油電),大客車,0
202105,臺北市,柴油(油電),大貨車,2
202105,臺北市,柴油(油電),小客車,131
202105,臺北市,柴油(油電),小貨車,2
202105,臺北市,柴油(油電),特種車,22
202105,臺北市,柴油(油電),機車重型,0
202105,臺北市,柴油(油電),機車輕型,0
202105,臺北市,柴油/電能,大客車,20
202105,臺北市,柴油/電能,大貨車,11
202105,臺北市,柴油/電能,小客車,68
202105,臺北市,柴油/電能,小貨車,1
202105,臺北市,柴油/電能,特種車,6
202105,臺北市,柴油/電能,機車重型,0
202105,臺北市,柴油/電能,機車輕型,0
202105,臺北市,液化石油氣,大客車,0
202105,臺北市,液化石油氣,大貨車,0
202105,臺北市,液化石油氣,小客車,0
202105,臺北市,液化石油氣,小貨車,0
202105,臺北市,液化石油氣,特種車,0
202105,臺北市,液化石油氣,機車重型,0
202105,臺北市,液化石油氣,機車輕型,0
202105,臺北市,電能,大客車,50
202105,臺北市,電能,大貨車,0
202105,臺北市,電能,小客車,4920
202105,臺北市,電能,小貨車,12
202105,臺北市,電能,特種車,24
202105,臺北市,電能,機車重型,32197
202105,臺北市,電能,機車輕型,20146
202105,臺北市,電能(增程),大客車,0
202105,臺北市,電能(增程),大貨車,0
202105,臺北市,電能(增程),小客車,37
202105,臺北市,電能(增程),小貨車,0
202105,臺北市,電能(增程),特種車,0
202105,臺北市,電能(增程),機車重型,0
202105,臺北市,電能(增程),機車輕型,0
202105,臺北市,電能/汽油,大客車,0
202105,臺北市,電能/汽油,大貨車,0
202105,臺北市,電能/汽油,小客車,661
202105,臺北市,電能/汽油,小貨車,0
202105,臺北市,電能/汽油,特種車,0
202105,臺北市,電能/汽油,機車重型,0
202105,臺北市,電能/汽油,機車輕型,0
202105,臺北市,電能/柴油,大客車,0
202105,臺北市,電能/柴油,大貨車,0
202105,臺北市,電能/柴油,小客車,1
202105,臺北市,電能/柴油,小貨車,0
202105,臺北市,電能/柴油,特種車,0
202105,臺北市,電能/柴油,機車重型,0
202105,臺北市,電能/柴油,機車輕型,0
202105,臺北市,總計,大客車,6513
202105,臺北市,總計,大貨車,7871
202105,臺北市,總計,小客車,732857
202105,臺北市,總計,小貨車,63312
202105,臺北市,總計,特種車,8972
202105,臺北市,總計,機車重型,882249
202105,臺北市,總計,機車輕型,63549
202106,臺北市,汽油,大客車,18
202106,臺北市,汽油,大貨車,9
202106,臺北市,汽油,小客車,648270
202106,臺北市,汽油,小貨車,35254
202106,臺北市,汽油,特種車,4907
202106,臺北市,汽油,機車重型,849521
202106,臺北市,汽油,機車輕型,42995
202106,臺北市,汽油(油電),大客車,0
202106,臺北市,汽油(油電),大貨車,0
202106,臺北市,汽油(油電),小客車,22024
202106,臺北市,汽油(油電),小貨車,0
202106,臺北市,汽油(油電),特種車,11
202106,臺北市,汽油(油電),機車重型,1
202106,臺北市,汽油(油電),機車輕型,0
202106,臺北市,汽油/LPG,大客車,0
202106,臺北市,汽油/LPG,大貨車,0
202106,臺北市,汽油/LPG,小客車,1715
202106,臺北市,汽油/LPG,小貨車,2
202106,臺北市,汽油/LPG,特種車,12
202106,臺北市,汽油/LPG,機車重型,0
202106,臺北市,汽油/LPG,機車輕型,0
202106,臺北市,汽油/電能,大客車,0
202106,臺北市,汽油/電能,大貨車,0
202106,臺北市,汽油/電能,小客車,17099
202106,臺北市,汽油/電能,小貨車,0
202106,臺北市,汽油/電能,特種車,32
202106,臺北市,汽油/電能,機車重型,0
202106,臺北市,汽油/電能,機車輕型,0
202106,臺北市,柴油,大客車,6402
202106,臺北市,柴油,大貨車,7860
202106,臺北市,柴油,小客車,37847
202106,臺北市,柴油,小貨車,28099
202106,臺北市,柴油,特種車,3936
202106,臺北市,柴油,機車重型,0
202106,臺北市,柴油,機車輕型,0
202106,臺北市,柴油(油電),大客車,0
202106,臺北市,柴油(油電),大貨車,2
202106,臺北市,柴油(油電),小客車,135
202106,臺北市,柴油(油電),小貨車,2
202106,臺北市,柴油(油電),特種車,22
202106,臺北市,柴油(油電),機車重型,0
202106,臺北市,柴油(油電),機車輕型,0
202106,臺北市,柴油/電能,大客車,20
202106,臺北市,柴油/電能,大貨車,11
202106,臺北市,柴油/電能,小客車,68
202106,臺北市,柴油/電能,小貨車,1
202106,臺北市,柴油/電能,特種車,6
202106,臺北市,柴油/電能,機車重型,0
202106,臺北市,柴油/電能,機車輕型,0
202106,臺北市,液化石油氣,大客車,0
202106,臺北市,液化石油氣,大貨車,0
202106,臺北市,液化石油氣,小客車,0
202106,臺北市,液化石油氣,小貨車,0
202106,臺北市,液化石油氣,特種車,0
202106,臺北市,液化石油氣,機車重型,0
202106,臺北市,液化石油氣,機車輕型,0
202106,臺北市,電能,大客車,50
202106,臺北市,電能,大貨車,0
202106,臺北市,電能,小客車,5171
202106,臺北市,電能,小貨車,12
202106,臺北市,電能,特種車,24
202106,臺北市,電能,機車重型,32724
202106,臺北市,電能,機車輕型,20165
202106,臺北市,電能(增程),大客車,0
202106,臺北市,電能(增程),大貨車,0
202106,臺北市,電能(增程),小客車,39
202106,臺北市,電能(增程),小貨車,0
202106,臺北市,電能(增程),特種車,0
202106,臺北市,電能(增程),機車重型,0
202106,臺北市,電能(增程),機車輕型,0
202106,臺北市,電能/汽油,大客車,0
202106,臺北市,電能/汽油,大貨車,0
202106,臺北市,電能/汽油,小客車,658
202106,臺北市,電能/汽油,小貨車,0
202106,臺北市,電能/汽油,特種車,0
202106,臺北市,電能/汽油,機車重型,0
202106,臺北市,電能/汽油,機車輕型,0
202106,臺北市,電能/柴油,大客車,0
202106,臺北市,電能/柴油,大貨車,0
202106,臺北市,電能/柴油,小客車,1
202106,臺北市,電能/柴油,小貨車,0
202106,臺北市,電能/柴油,特種車,0
202106,臺北市,電能/柴油,機車重型,0
202106,臺北市,電能/柴油,機車輕型,0
202106,臺北市,總計,大客車,6490
202106,臺北市,總計,大貨車,7882
202106,臺北市,總計,小客車,733027
202106,臺北市,總計,小貨車,63370
202106,臺北市,總計,特種車,8950
202106,臺北市,總計,機車重型,882246
202106,臺北市,總計,機車輕型,63160
202107,臺北市,汽油,大客車,18
202107,臺北市,汽油,大貨車,9
202107,臺北市,汽油,小客車,647784
202107,臺北市,汽油,小貨車,35163
202107,臺北市,汽油,特種車,4889
202107,臺北市,汽油,機車重型,848676
202107,臺北市,汽油,機車輕型,42483
202107,臺北市,汽油(油電),大客車,0
202107,臺北市,汽油(油電),大貨車,0
202107,臺北市,汽油(油電),小客車,23018
202107,臺北市,汽油(油電),小貨車,0
202107,臺北市,汽油(油電),特種車,14
202107,臺北市,汽油(油電),機車重型,1
202107,臺北市,汽油(油電),機車輕型,0
202107,臺北市,汽油/LPG,大客車,0
202107,臺北市,汽油/LPG,大貨車,0
202107,臺北市,汽油/LPG,小客車,1686
202107,臺北市,汽油/LPG,小貨車,2
202107,臺北市,汽油/LPG,特種車,12
202107,臺北市,汽油/LPG,機車重型,0
202107,臺北市,汽油/LPG,機車輕型,0
202107,臺北市,汽油/電能,大客車,0
202107,臺北市,汽油/電能,大貨車,0
202107,臺北市,汽油/電能,小客車,17036
202107,臺北市,汽油/電能,小貨車,0
202107,臺北市,汽油/電能,特種車,31
202107,臺北市,汽油/電能,機車重型,0
202107,臺北市,汽油/電能,機車輕型,0
202107,臺北市,柴油,大客車,6359
202107,臺北市,柴油,大貨車,7888
202107,臺北市,柴油,小客車,37633
202107,臺北市,柴油,小貨車,28276
202107,臺北市,柴油,特種車,3940
202107,臺北市,柴油,機車重型,0
202107,臺北市,柴油,機車輕型,0
202107,臺北市,柴油(油電),大客車,0
202107,臺北市,柴油(油電),大貨車,2
202107,臺北市,柴油(油電),小客車,146
202107,臺北市,柴油(油電),小貨車,2
202107,臺北市,柴油(油電),特種車,22
202107,臺北市,柴油(油電),機車重型,0
202107,臺北市,柴油(油電),機車輕型,0
202107,臺北市,柴油/電能,大客車,20
202107,臺北市,柴油/電能,大貨車,11
202107,臺北市,柴油/電能,小客車,68
202107,臺北市,柴油/電能,小貨車,1
202107,臺北市,柴油/電能,特種車,6
202107,臺北市,柴油/電能,機車重型,0
202107,臺北市,柴油/電能,機車輕型,0
202107,臺北市,液化石油氣,大客車,0
202107,臺北市,液化石油氣,大貨車,0
202107,臺北市,液化石油氣,小客車,0
202107,臺北市,液化石油氣,小貨車,0
202107,臺北市,液化石油氣,特種車,0
202107,臺北市,液化石油氣,機車重型,0
202107,臺北市,液化石油氣,機車輕型,0
202107,臺北市,電能,大客車,56
202107,臺北市,電能,大貨車,0
202107,臺北市,電能,小客車,5213
202107,臺北市,電能,小貨車,13
202107,臺北市,電能,特種車,24
202107,臺北市,電能,機車重型,33407
202107,臺北市,電能,機車輕型,20235
202107,臺北市,電能(增程),大客車,0
202107,臺北市,電能(增程),大貨車,0
202107,臺北市,電能(增程),小客車,40
202107,臺北市,電能(增程),小貨車,0
202107,臺北市,電能(增程),特種車,0
202107,臺北市,電能(增程),機車重型,0
202107,臺北市,電能(增程),機車輕型,0
202107,臺北市,電能/汽油,大客車,0
202107,臺北市,電能/汽油,大貨車,0
202107,臺北市,電能/汽油,小客車,634
202107,臺北市,電能/汽油,小貨車,0
202107,臺北市,電能/汽油,特種車,0
202107,臺北市,電能/汽油,機車重型,0
202107,臺北市,電能/汽油,機車輕型,0
202107,臺北市,電能/柴油,大客車,0
202107,臺北市,電能/柴油,大貨車,0
202107,臺北市,電能/柴油,小客車,1
202107,臺北市,電能/柴油,小貨車,0
202107,臺北市,電能/柴油,特種車,0
202107,臺北市,電能/柴油,機車重型,0
202107,臺北市,電能/柴油,機車輕型,0
202107,臺北市,總計,大客車,6453
202107,臺北市,總計,大貨車,7910
202107,臺北市,總計,小客車,733259
202107,臺北市,總計,小貨車,63457
202107,臺北市,總計,特種車,8938
202107,臺北市,總計,機車重型,882084
202107,臺北市,總計,機車輕型,62718
202108,臺北市,汽油,大客車,18
202108,臺北市,汽油,大貨車,9
202108,臺北市,汽油,小客車,646621
202108,臺北市,汽油,小貨車,35089
202108,臺北市,汽油,特種車,4890
202108,臺北市,汽油,機車重型,848665
202108,臺北市,汽油,機車輕型,41962
202108,臺北市,汽油(油電),大客車,0
202108,臺北市,汽油(油電),大貨車,0
202108,臺北市,汽油(油電),小客車,23798
202108,臺北市,汽油(油電),小貨車,0
202108,臺北市,汽油(油電),特種車,15
202108,臺北市,汽油(油電),機車重型,1
202108,臺北市,汽油(油電),機車輕型,0
202108,臺北市,汽油/LPG,大客車,0
202108,臺北市,汽油/LPG,大貨車,0
202108,臺北市,汽油/LPG,小客車,1650
202108,臺北市,汽油/LPG,小貨車,2
202108,臺北市,汽油/LPG,特種車,12
202108,臺北市,汽油/LPG,機車重型,0
202108,臺北市,汽油/LPG,機車輕型,0
202108,臺北市,汽油/電能,大客車,0
202108,臺北市,汽油/電能,大貨車,0
202108,臺北市,汽油/電能,小客車,16970
202108,臺北市,汽油/電能,小貨車,0
202108,臺北市,汽油/電能,特種車,32
202108,臺北市,汽油/電能,機車重型,0
202108,臺北市,汽油/電能,機車輕型,0
202108,臺北市,柴油,大客車,6344
202108,臺北市,柴油,大貨車,7872
202108,臺北市,柴油,小客車,37592
202108,臺北市,柴油,小貨車,28236
202108,臺北市,柴油,特種車,3985
202108,臺北市,柴油,機車重型,0
202108,臺北市,柴油,機車輕型,0
202108,臺北市,柴油(油電),大客車,0
202108,臺北市,柴油(油電),大貨車,4
202108,臺北市,柴油(油電),小客車,150
202108,臺北市,柴油(油電),小貨車,2
202108,臺北市,柴油(油電),特種車,22
202108,臺北市,柴油(油電),機車重型,0
202108,臺北市,柴油(油電),機車輕型,0
202108,臺北市,柴油/電能,大客車,20
202108,臺北市,柴油/電能,大貨車,10
202108,臺北市,柴油/電能,小客車,69
202108,臺北市,柴油/電能,小貨車,1
202108,臺北市,柴油/電能,特種車,6
202108,臺北市,柴油/電能,機車重型,0
202108,臺北市,柴油/電能,機車輕型,0
202108,臺北市,液化石油氣,大客車,0
202108,臺北市,液化石油氣,大貨車,0
202108,臺北市,液化石油氣,小客車,0
202108,臺北市,液化石油氣,小貨車,0
202108,臺北市,液化石油氣,特種車,0
202108,臺北市,液化石油氣,機車重型,0
202108,臺北市,液化石油氣,機車輕型,0
202108,臺北市,電能,大客車,56
202108,臺北市,電能,大貨車,0
202108,臺北市,電能,小客車,5403
202108,臺北市,電能,小貨車,13
202108,臺北市,電能,特種車,24
202108,臺北市,電能,機車重型,34524
202108,臺北市,電能,機車輕型,20402
202108,臺北市,電能(增程),大客車,0
202108,臺北市,電能(增程),大貨車,0
202108,臺北市,電能(增程),小客車,38
202108,臺北市,電能(增程),小貨車,0
202108,臺北市,電能(增程),特種車,0
202108,臺北市,電能(增程),機車重型,0
202108,臺北市,電能(增程),機車輕型,0
202108,臺北市,電能/汽油,大客車,0
202108,臺北市,電能/汽油,大貨車,0
202108,臺北市,電能/汽油,小客車,642
202108,臺北市,電能/汽油,小貨車,0
202108,臺北市,電能/汽油,特種車,0
202108,臺北市,電能/汽油,機車重型,0
202108,臺北市,電能/汽油,機車輕型,0
202108,臺北市,電能/柴油,大客車,0
202108,臺北市,電能/柴油,大貨車,0
202108,臺北市,電能/柴油,小客車,0
202108,臺北市,電能/柴油,小貨車,0
202108,臺北市,電能/柴油,特種車,0
202108,臺北市,電能/柴油,機車重型,0
202108,臺北市,電能/柴油,機車輕型,0
202108,臺北市,總計,大客車,6438
202108,臺北市,總計,大貨車,7895
202108,臺北市,總計,小客車,732933
202108,臺北市,總計,小貨車,63343
202108,臺北市,總計,特種車,8986
202108,臺北市,總計,機車重型,883190
202108,臺北市,總計,機車輕型,62364
202109,臺北市,汽油,大客車,18
202109,臺北市,汽油,大貨車,9
202109,臺北市,汽油,小客車,646199
202109,臺北市,汽油,小貨車,35089
202109,臺北市,汽油,特種車,4922
202109,臺北市,汽油,機車重型,848619
202109,臺北市,汽油,機車輕型,41453
202109,臺北市,汽油(油電),大客車,0
202109,臺北市,汽油(油電),大貨車,0
202109,臺北市,汽油(油電),小客車,25165
202109,臺北市,汽油(油電),小貨車,0
202109,臺北市,汽油(油電),特種車,19
202109,臺北市,汽油(油電),機車重型,1
202109,臺北市,汽油(油電),機車輕型,0
202109,臺北市,汽油/LPG,大客車,0
202109,臺北市,汽油/LPG,大貨車,0
202109,臺北市,汽油/LPG,小客車,1625
202109,臺北市,汽油/LPG,小貨車,2
202109,臺北市,汽油/LPG,特種車,12
202109,臺北市,汽油/LPG,機車重型,0
202109,臺北市,汽油/LPG,機車輕型,0
202109,臺北市,汽油/電能,大客車,0
202109,臺北市,汽油/電能,大貨車,0
202109,臺北市,汽油/電能,小客車,16909
202109,臺北市,汽油/電能,小貨車,0
202109,臺北市,汽油/電能,特種車,32
202109,臺北市,汽油/電能,機車重型,0
202109,臺北市,汽油/電能,機車輕型,0
202109,臺北市,柴油,大客車,6327
202109,臺北市,柴油,大貨車,7871
202109,臺北市,柴油,小客車,37559
202109,臺北市,柴油,小貨車,28330
202109,臺北市,柴油,特種車,4017
202109,臺北市,柴油,機車重型,0
202109,臺北市,柴油,機車輕型,0
202109,臺北市,柴油(油電),大客車,0
202109,臺北市,柴油(油電),大貨車,4
202109,臺北市,柴油(油電),小客車,191
202109,臺北市,柴油(油電),小貨車,1
202109,臺北市,柴油(油電),特種車,22
202109,臺北市,柴油(油電),機車重型,0
202109,臺北市,柴油(油電),機車輕型,0
202109,臺北市,柴油/電能,大客車,20
202109,臺北市,柴油/電能,大貨車,10
202109,臺北市,柴油/電能,小客車,68
202109,臺北市,柴油/電能,小貨車,1
202109,臺北市,柴油/電能,特種車,6
202109,臺北市,柴油/電能,機車重型,0
202109,臺北市,柴油/電能,機車輕型,0
202109,臺北市,液化石油氣,大客車,0
202109,臺北市,液化石油氣,大貨車,0
202109,臺北市,液化石油氣,小客車,0
202109,臺北市,液化石油氣,小貨車,0
202109,臺北市,液化石油氣,特種車,0
202109,臺北市,液化石油氣,機車重型,0
202109,臺北市,液化石油氣,機車輕型,0
202109,臺北市,電能,大客車,56
202109,臺北市,電能,大貨車,0
202109,臺北市,電能,小客車,5604
202109,臺北市,電能,小貨車,17
202109,臺北市,電能,特種車,24
202109,臺北市,電能,機車重型,35396
202109,臺北市,電能,機車輕型,20605
202109,臺北市,電能(增程),大客車,0
202109,臺北市,電能(增程),大貨車,0
202109,臺北市,電能(增程),小客車,39
202109,臺北市,電能(增程),小貨車,0
202109,臺北市,電能(增程),特種車,0
202109,臺北市,電能(增程),機車重型,0
202109,臺北市,電能(增程),機車輕型,0
202109,臺北市,電能/汽油,大客車,0
202109,臺北市,電能/汽油,大貨車,0
202109,臺北市,電能/汽油,小客車,669
202109,臺北市,電能/汽油,小貨車,0
202109,臺北市,電能/汽油,特種車,0
202109,臺北市,電能/汽油,機車重型,0
202109,臺北市,電能/汽油,機車輕型,0
202109,臺北市,電能/柴油,大客車,0
202109,臺北市,電能/柴油,大貨車,0
202109,臺北市,電能/柴油,小客車,0
202109,臺北市,電能/柴油,小貨車,0
202109,臺北市,電能/柴油,特種車,0
202109,臺北市,電能/柴油,機車重型,0
202109,臺北市,電能/柴油,機車輕型,0
202109,臺北市,總計,大客車,6421
202109,臺北市,總計,大貨車,7894
202109,臺北市,總計,小客車,734028
202109,臺北市,總計,小貨車,63440
202109,臺北市,總計,特種車,9054
202109,臺北市,總計,機車重型,884016
202109,臺北市,總計,機車輕型,62058
202110,臺北市,汽油,大客車,18
202110,臺北市,汽油,大貨車,9
202110,臺北市,汽油,小客車,645243
202110,臺北市,汽油,小貨車,35059
202110,臺北市,汽油,特種車,4853
202110,臺北市,汽油,機車重型,848501
202110,臺北市,汽油,機車輕型,40956
202110,臺北市,汽油(油電),大客車,0
202110,臺北市,汽油(油電),大貨車,0
202110,臺北市,汽油(油電),小客車,26296
202110,臺北市,汽油(油電),小貨車,0
202110,臺北市,汽油(油電),特種車,19
202110,臺北市,汽油(油電),機車重型,1
202110,臺北市,汽油(油電),機車輕型,0
202110,臺北市,汽油/LPG,大客車,0
202110,臺北市,汽油/LPG,大貨車,0
202110,臺北市,汽油/LPG,小客車,1600
202110,臺北市,汽油/LPG,小貨車,2
202110,臺北市,汽油/LPG,特種車,12
202110,臺北市,汽油/LPG,機車重型,0
202110,臺北市,汽油/LPG,機車輕型,0
202110,臺北市,汽油/電能,大客車,0
202110,臺北市,汽油/電能,大貨車,0
202110,臺北市,汽油/電能,小客車,16837
202110,臺北市,汽油/電能,小貨車,0
202110,臺北市,汽油/電能,特種車,32
202110,臺北市,汽油/電能,機車重型,0
202110,臺北市,汽油/電能,機車輕型,0
202110,臺北市,柴油,大客車,6315
202110,臺北市,柴油,大貨車,7913
202110,臺北市,柴油,小客車,37445
202110,臺北市,柴油,小貨車,28423
202110,臺北市,柴油,特種車,4006
202110,臺北市,柴油,機車重型,0
202110,臺北市,柴油,機車輕型,0
202110,臺北市,柴油(油電),大客車,0
202110,臺北市,柴油(油電),大貨車,4
202110,臺北市,柴油(油電),小客車,200
202110,臺北市,柴油(油電),小貨車,1
202110,臺北市,柴油(油電),特種車,22
202110,臺北市,柴油(油電),機車重型,0
202110,臺北市,柴油(油電),機車輕型,0
202110,臺北市,柴油/電能,大客車,20
202110,臺北市,柴油/電能,大貨車,10
202110,臺北市,柴油/電能,小客車,67
202110,臺北市,柴油/電能,小貨車,1
202110,臺北市,柴油/電能,特種車,6
202110,臺北市,柴油/電能,機車重型,0
202110,臺北市,柴油/電能,機車輕型,0
202110,臺北市,液化石油氣,大客車,0
202110,臺北市,液化石油氣,大貨車,0
202110,臺北市,液化石油氣,小客車,0
202110,臺北市,液化石油氣,小貨車,0
202110,臺北市,液化石油氣,特種車,0
202110,臺北市,液化石油氣,機車重型,0
202110,臺北市,液化石油氣,機車輕型,0
202110,臺北市,電能,大客車,56
202110,臺北市,電能,大貨車,0
202110,臺北市,電能,小客車,5664
202110,臺北市,電能,小貨車,19
202110,臺北市,電能,特種車,25
202110,臺北市,電能,機車重型,36898
202110,臺北市,電能,機車輕型,20868
202110,臺北市,電能(增程),大客車,0
202110,臺北市,電能(增程),大貨車,0
202110,臺北市,電能(增程),小客車,40
202110,臺北市,電能(增程),小貨車,0
202110,臺北市,電能(增程),特種車,0
202110,臺北市,電能(增程),機車重型,0
202110,臺北市,電能(增程),機車輕型,0
202110,臺北市,電能/汽油,大客車,0
202110,臺北市,電能/汽油,大貨車,0
202110,臺北市,電能/汽油,小客車,691
202110,臺北市,電能/汽油,小貨車,0
202110,臺北市,電能/汽油,特種車,0
202110,臺北市,電能/汽油,機車重型,0
202110,臺北市,電能/汽油,機車輕型,0
202110,臺北市,電能/柴油,大客車,0
202110,臺北市,電能/柴油,大貨車,0
202110,臺北市,電能/柴油,小客車,0
202110,臺北市,電能/柴油,小貨車,0
202110,臺北市,電能/柴油,特種車,0
202110,臺北市,電能/柴油,機車重型,0
202110,臺北市,電能/柴油,機車輕型,0
202110,臺北市,總計,大客車,6409
202110,臺北市,總計,大貨車,7936
202110,臺北市,總計,小客車,734083
202110,臺北市,總計,小貨車,63505
202110,臺北市,總計,特種車,8975
202110,臺北市,總計,機車重型,885400
202110,臺北市,總計,機車輕型,61824
202111,臺北市,汽油,大客車,18
202111,臺北市,汽油,大貨車,9
202111,臺北市,汽油,小客車,644436
202111,臺北市,汽油,小貨車,35119
202111,臺北市,汽油,特種車,4866
202111,臺北市,汽油,機車重型,848169
202111,臺北市,汽油,機車輕型,40390
202111,臺北市,汽油(油電),大客車,0
202111,臺北市,汽油(油電),大貨車,0
202111,臺北市,汽油(油電),小客車,27393
202111,臺北市,汽油(油電),小貨車,0
202111,臺北市,汽油(油電),特種車,19
202111,臺北市,汽油(油電),機車重型,1
202111,臺北市,汽油(油電),機車輕型,0
202111,臺北市,汽油/LPG,大客車,0
202111,臺北市,汽油/LPG,大貨車,0
202111,臺北市,汽油/LPG,小客車,1568
202111,臺北市,汽油/LPG,小貨車,2
202111,臺北市,汽油/LPG,特種車,12
202111,臺北市,汽油/LPG,機車重型,0
202111,臺北市,汽油/LPG,機車輕型,0
202111,臺北市,汽油/電能,大客車,0
202111,臺北市,汽油/電能,大貨車,0
202111,臺北市,汽油/電能,小客車,16771
202111,臺北市,汽油/電能,小貨車,0
202111,臺北市,汽油/電能,特種車,33
202111,臺北市,汽油/電能,機車重型,0
202111,臺北市,汽油/電能,機車輕型,0
202111,臺北市,柴油,大客車,6274
202111,臺北市,柴油,大貨車,7906
202111,臺北市,柴油,小客車,37438
202111,臺北市,柴油,小貨車,28524
202111,臺北市,柴油,特種車,4027
202111,臺北市,柴油,機車重型,0
202111,臺北市,柴油,機車輕型,0
202111,臺北市,柴油(油電),大客車,0
202111,臺北市,柴油(油電),大貨車,4
202111,臺北市,柴油(油電),小客車,216
202111,臺北市,柴油(油電),小貨車,1
202111,臺北市,柴油(油電),特種車,22
202111,臺北市,柴油(油電),機車重型,0
202111,臺北市,柴油(油電),機車輕型,0
202111,臺北市,柴油/電能,大客車,20
202111,臺北市,柴油/電能,大貨車,10
202111,臺北市,柴油/電能,小客車,66
202111,臺北市,柴油/電能,小貨車,1
202111,臺北市,柴油/電能,特種車,6
202111,臺北市,柴油/電能,機車重型,0
202111,臺北市,柴油/電能,機車輕型,0
202111,臺北市,液化石油氣,大客車,0
202111,臺北市,液化石油氣,大貨車,0
202111,臺北市,液化石油氣,小客車,0
202111,臺北市,液化石油氣,小貨車,0
202111,臺北市,液化石油氣,特種車,0
202111,臺北市,液化石油氣,機車重型,0
202111,臺北市,液化石油氣,機車輕型,0
202111,臺北市,電能,大客車,56
202111,臺北市,電能,大貨車,0
202111,臺北市,電能,小客車,6050
202111,臺北市,電能,小貨車,22
202111,臺北市,電能,特種車,25
202111,臺北市,電能,機車重型,38525
202111,臺北市,電能,機車輕型,21142
202111,臺北市,電能(增程),大客車,0
202111,臺北市,電能(增程),大貨車,0
202111,臺北市,電能(增程),小客車,40
202111,臺北市,電能(增程),小貨車,0
202111,臺北市,電能(增程),特種車,0
202111,臺北市,電能(增程),機車重型,0
202111,臺北市,電能(增程),機車輕型,0
202111,臺北市,電能/汽油,大客車,0
202111,臺北市,電能/汽油,大貨車,0
202111,臺北市,電能/汽油,小客車,718
202111,臺北市,電能/汽油,小貨車,0
202111,臺北市,電能/汽油,特種車,0
202111,臺北市,電能/汽油,機車重型,0
202111,臺北市,電能/汽油,機車輕型,0
202111,臺北市,電能/柴油,大客車,0
202111,臺北市,電能/柴油,大貨車,0
202111,臺北市,電能/柴油,小客車,0
202111,臺北市,電能/柴油,小貨車,0
202111,臺北市,電能/柴油,特種車,0
202111,臺北市,電能/柴油,機車重型,0
202111,臺北市,電能/柴油,機車輕型,0
202111,臺北市,總計,大客車,6368
202111,臺北市,總計,大貨車,7929
202111,臺北市,總計,小客車,734696
